asiakas,tuote,kpl,hinta,pvm
1007751,2521,3,137.99,2018-04-15
1007751,6254,7,40.66,2018-04-15
1007751,4772,2,55.47,2018-04-15
1007751,1132,1,36.07,2018-04-15
1007751,16116,3,14.82,2018-04-15
1007751,147196,2,29.55,2018-04-15
1007751,6444,30,5.20,2018-04-15
1007751,17228,3,21.08,2018-04-15
1007751,12137,4,8.63,2018-04-15
1007751,16947,3,15.38,2018-04-15
1007751,10225,4,7.41,2018-04-15
1007751,7616,20,11.17,2018-04-15
1007751,12639,1,35.83,2018-04-15
1007751,6127,1,32.01,2018-04-15
1007751,18875,9,62.34,2018-04-15
1007751,2148,4,11.85,2018-04-15
1007751,8883,4,22.97,2018-04-15
1007751,5810,1,78.26,2018-04-15
1007751,207278,20,22.58,2018-04-15
1007751,9898,3,11.53,2018-04-15
1007751,49776,2,54.33,2018-04-15
1007751,9799,7,28.80,2018-04-15
1007751,4181,5,18.89,2018-04-15
1007751,13408,1,161.36,2018-04-15
1007751,12695,1,12.97,2018-04-15
1007751,12612,1,11.86,2018-04-15
1007751,16975,1,129.58,2018-04-15
1007751,16901,2,20.84,2018-04-15
1007751,19298,2,31.77,2018-04-15
1007751,12217,1,12.79,2018-04-15
1007751,7627,20,19.34,2018-04-15
1007751,7509,1,20.45,2018-04-15
1007751,12993,1,118.35,2018-04-15
1007751,16732,4,18.56,2018-04-15
1007751,3484,1,26.16,2018-04-15
1007751,19693,1,72.28,2018-04-15
1007751,4820,1,35.32,2018-04-15
1007751,12628,2,14.45,2018-04-15
1007751,7859,2,44.27,2018-04-15
1007751,19309,5,31.47,2018-04-15
1007751,13618,1,93.04,2018-04-15
1007751,16697,4,129.31,2018-04-15
1007751,1588,4,37.39,2018-04-15
1007751,1234,6,52.61,2018-04-15
1007751,5547,3,14.44,2018-04-15
1007751,19854,15,33.54,2018-04-15
1007751,112880,6,33.48,2018-04-15
1007751,12085,1,30.15,2018-04-15
1007751,9618,1,56.22,2018-04-15
1007751,12454,2,105.47,2018-04-15
1007751,7642,10,22.46,2018-04-15
1007751,13307,1,174.96,2018-04-15
1007751,1646,5,33.15,2018-04-15
1007751,9000,3,29.97,2018-04-15
1007751,16733,3,22.25,2018-04-15
1007751,12555,2,8.98,2018-04-15
1007751,16821,8,22.25,2018-04-15
1007751,4142,1,44.51,2018-04-15
1007751,4850,3,55.11,2018-04-15
1007751,147503,1,45.77,2018-04-15
1007751,9592,2,59.46,2018-04-15
1007751,12807,5,13.48,2018-04-15
1007751,16855,8,19.19,2018-04-15
1007751,7596,2,58.41,2018-04-15
1007751,5282,3,38.92,2018-04-15
1007751,5790,7,52.40,2018-04-15
1007751,5801,3,47.60,2018-04-15
1007751,12108,3,34.35,2018-04-15
1007751,17934,12,12.64,2018-04-15
1007751,17043,1,17.87,2018-04-15
1007751,17195,3,70.60,2018-04-15
1007751,3041,2,28.80,2018-04-15
1007751,12185,3,15.05,2018-04-15
1007751,12252,1,25.35,2018-04-15
1007751,17054,1,27.51,2018-04-15
1007751,9667,1,8.29,2018-04-15
1007751,12168,1,21.50,2018-04-15
1007751,9572,3,37.96,2018-04-15
1007751,6240,20,37.39,2018-04-15
1007751,14010,2,131.48,2018-04-15
1007751,147321,1,42.91,2018-04-15
1007751,15107,4,141.57,2018-04-15
1007751,7224,2,41.41,2018-04-15
1007751,9914,1,43.06,2018-04-15
1007751,9847,12,46.58,2018-04-15
1007751,12633,1,20.42,2018-04-15
1007751,7619,20,11.47,2018-04-15
1007751,8678,2,39.91,2018-04-15
1007751,2143,1,28.80,2018-04-15
1007751,16138,1,17.06,2018-04-15
1007751,11991,1,31.86,2018-04-15
1007751,19553,85,3.81,2018-04-15
1007751,6045,6,33.15,2018-04-15
1007751,6445,10,9.04,2018-04-15
1007751,9190,2,100.54,2018-04-15
1007751,16990,5,15.08,2018-04-15
1007751,1202,3,47.87,2018-04-15
1007751,7639,5,19.70,2018-04-15
1007751,16995,9,13.06,2018-04-15
1007751,11079,1,10.57,2018-04-15
1007751,12299,2,9.73,2018-04-15
1007751,211442,1,468.48,2018-04-15
1007751,114377,1,258.90,2018-04-15
1007751,17194,4,17.03,2018-04-15
1007751,2901,11,38.32,2018-04-15
1007751,17171,1,85.56,2018-04-15
1007751,12095,2,20.66,2018-04-15
1007751,4321,1,24.57,2018-04-15
1007751,8431,1,71.32,2018-04-15
1007751,13512,5,78.70,2018-04-15
1007751,12610,1,11.29,2018-04-15
1007751,19884,10,3.72,2018-04-15
1007751,6449,20,9.04,2018-04-15
1007751,8780,4,29.49,2018-04-15
1007751,11062,2,50.72,2018-04-15
1007751,16840,2,15.44,2018-04-15
1007751,2307,3,56.04,2018-04-15
1000023,3672,10,53.24,2021-04-20
1007741,11998,24,1.17,2020-04-22
1000025,5815,75,7.45,2020-08-03
1000028,40645,3,22.49,2020-06-01
1000011,5331,2,66.13,2020-08-10
1007754,6789,2,76.01,2020-04-14
1003972,12880,2,10.57,2021-02-10
1000025,7020,2,79.82,2020-05-25
1005009,7829,7,13.48,2020-12-21
1005009,104863,2,13.03,2020-04-11
1005086,8809,4,16.70,2020-04-19
1000019,13157,96,9.05,2020-07-27
1000028,202892,2,144.15,2020-10-19
1005009,12947,1,18.86,2021-12-24
1000014,16673,1,6.97,2020-05-25
1000022,19550,90,1.62,2022-01-14
1003972,3848,1,9.22,2021-05-24
1000014,17227,2,14.96,2021-07-26
1000028,1289,3,28.08,2021-12-04
1007365,115629,1,37.39,2021-01-23
1000023,9706,1,56.34,2020-09-17
1000022,7609,20,8.02,2021-05-05
1000019,179236,1,168.41,2021-04-18
1000019,16661,23,34.04,2021-10-17
1000019,12232,9,14.66,2020-01-29
1006747,14392,8,78.29,2021-07-18
1000028,17511,3,30.36,2020-09-18
1007754,12360,-2,141.33,2020-04-09
1000012,12238,1,19.10,2020-11-26
1006747,174126,1,10.00,2021-09-22
1000015,15825,11,33.90,2020-01-27
1000011,18773,36,7.21,2021-04-26
1000022,5982,2,66.85,2021-06-04
1000028,17075,1,102.47,2021-02-23
1003972,2265,4,12.94,2020-09-25
1006747,2268,1,17.03,2021-06-20
1000015,8999,1,41.83,2021-06-26
1000024,6726,4,86.31,2021-01-12
1000019,116317,4,50.72,2021-03-12
1000011,3829,2,14.29,2022-01-07
1008483,4321,1,24.57,2021-04-14
1007743,13108,2,13.84,2021-04-23
1000020,7214,1,26.04,2020-02-04
1000012,12432,1,23.06,2020-03-03
1000028,4288,2,58.86,2020-12-21
1008483,6598,1,31.08,2021-07-16
1004204,13303,1,382.98,2020-06-13
1003380,16773,1,51.92,2020-07-09
1000020,4157,1,25.08,2020-11-19
1003380,5624,1,149.52,2021-01-11
1007741,1236,-1,56.88,2020-10-27
1000017,13249,12,9.76,2020-09-11
1000012,8516,1,59.22,2020-11-28
1000012,16823,2,23.09,2020-08-11
4000007,13540,3,175.95,2021-08-18
1007744,9799,1,28.80,2021-12-26
1000014,19623,1,51.92,2020-05-20
1000023,13501,1,58.29,2020-12-02
1005086,12883,3,7.87,2020-07-02
1000014,2872,2,24.20,2020-05-04
1003380,16688,4,23.81,2021-10-01
1000017,19903,10,1.89,2020-04-17
1005086,2941,5,10.99,2020-03-22
1000012,116723,1,244.69,2021-12-23
1000017,16114,1,14.47,2021-11-25
1007742,8746,2,26.85,2020-03-10
1000023,7018,4,77.60,2020-04-24
1000014,13166,8,15.30,2020-04-20
1007742,30433,3,13.63,2020-03-16
1000017,9980,4,13.78,2021-03-19
1003380,16139,2,18.08,2021-10-14
1005009,7628,10,24.60,2020-06-07
1004204,211087,1,35.29,2021-04-11
1007754,3313,1,29.67,2021-03-01
1004204,12813,1,19.58,2020-11-26
1000020,6389,4,26.46,2020-11-05
1000015,9616,3,39.76,2021-09-19
1007744,1747,1,30.63,2020-07-14
1000014,113026,2,58.23,2021-05-19
1000014,14382,2,173.76,2020-06-14
1004204,195631,7,40.99,2020-10-13
1003380,202514,3,16.22,2021-06-26
1000017,10305,3,45.53,2021-04-29
1007744,6425,3,32.64,2021-11-23
1007744,110208,4,294.42,2021-10-31
1004204,16718,2,28.71,2020-12-20
1007741,13283,4,204.57,2021-01-03
1000024,7973,1,59.22,2020-05-27
1000014,1417,5,43.57,2021-10-23
1001568,3776,6,11.53,2022-01-17
1000025,6349,6,65.14,2021-05-19
1000011,40404,4,20.27,2021-04-30
1003972,3491,1,18.38,2021-02-09
1000015,13590,2,129.10,2022-01-15
1000011,12871,1,34.84,2021-02-12
1000017,112916,16,16.01,2021-11-24
1007754,13119,2,19.97,2020-11-30
1000015,17205,1,23.36,2020-10-17
1007742,116536,1,16.88,2022-01-17
1000012,5441,4,86.04,2022-01-02
1000014,112870,2,26.79,2021-08-23
1000020,2506,1,415.90,2021-12-23
1000024,14750,4,99.16,2021-03-08
1000025,13147,1,23.03,2020-10-13
1000012,12177,1,14.35,2020-09-13
1000017,10576,2,29.31,2020-03-16
1007365,211069,4,17.78,2022-01-01
1000015,12300,15,9.70,2020-05-16
1005009,173566,1,12.16,2021-07-18
1007365,9486,2,46.70,2020-08-09
1000015,112979,1,56.61,2021-10-07
1007754,207277,1,21.41,2021-04-07
1000019,4449,14,44.69,2020-11-22
1000011,5766,1,28.26,2020-02-20
1000022,15347,2,106.58,2021-01-23
1007744,15830,10,58.29,2021-02-27
1005086,12669,1,18.44,2020-07-13
1000012,13712,1,60.30,2021-12-22
1005009,4103,1,24.20,2020-10-03
1000019,9564,1,68.83,2020-04-06
1000019,7608,5,8.02,2021-07-14
1007741,1638,1,35.08,2020-12-28
1000025,14693,10,125.08,2021-05-31
1003972,19205,14,2714.85,2021-05-28
1007752,6241,5,35.08,2021-05-23
1000024,202515,7,23.03,2021-10-13
1007741,211128,102,8.35,2020-11-17
1006747,21305,15,10.75,2021-06-01
1007754,8445,0,39.04,2021-12-29
1003972,13395,2,149.04,2021-05-20
1000015,9678,1,108.71,2021-08-17
1005086,12953,16,7.60,2020-06-03
1000011,147362,2,64.93,2021-02-27
1000014,106364,1,23.54,2020-09-19
1000023,45391,2,16.16,2020-05-21
1000011,2522,6,26.55,2021-03-04
1001568,7611,2,8.80,2021-12-08
1000019,6779,2,51.44,2020-04-25
1000011,16986,1,15.08,2021-04-22
1007741,112925,19,22.94,2020-07-04
1000028,4766,1,22.43,2021-10-07
1005086,17140,4,18.77,2020-04-30
1000011,12078,1,327.52,2020-06-27
1001568,10666,3,19.64,2021-11-06
1000020,6240,5,37.39,2021-08-16
1003972,10702,3,15.05,2021-01-10
1000014,13241,2,17.39,2021-09-30
1003972,6723,14,10.39,2020-11-27
1000025,71191,1,60.45,2020-10-11
1000022,219637,1,54.45,2020-03-05
1000020,147452,1,36.85,2020-04-05
1000025,45412,6,33.00,2020-12-23
1005009,19533,40,0.75,2020-09-20
1005009,7680,1,58.68,2020-05-15
1000012,211114,17,14.23,2021-04-04
1003380,6594,1,31.08,2021-03-06
1000028,102188,4,64.84,2021-12-01
1007742,4144,1,24.75,2021-06-14
1005086,6420,2,31.08,2021-07-06
1007744,6490,4,19.67,2020-12-09
1000012,19806,2,44.24,2021-07-27
1007741,113847,1,115.86,2020-08-01
1007752,12730,1,13.24,2020-04-10
1004204,113632,8,4.23,2020-05-29
1003380,7157,4,8.17,2020-04-14
1000014,13160,24,9.70,2021-01-08
4000007,6712,1,31.35,2020-05-15
1000012,1229,1,25.08,2021-07-06
1007754,5272,20,26.40,2020-09-01
1000011,147223,1,60.33,2020-11-24
1000011,1116,9,57.60,2021-04-25
1000024,10377,1,36.85,2020-04-25
1004204,9587,2,36.04,2021-03-11
1007742,211136,6,8.29,2021-05-27
1003380,12433,1,25.68,2021-07-22
1007742,9180,2,55.38,2021-09-04
1007741,19535,30,5.14,2020-02-17
1005086,9796,1,25.56,2021-08-22
1000028,6724,2,39.01,2021-08-28
1000015,203866,-1,90.09,2021-02-25
1000011,114393,2,186.64,2021-12-21
1000015,40840,1,14.20,2021-04-03
1003380,2148,1,12.07,2020-02-10
1006747,17697,13,19.79,2022-01-07
1003972,13410,7,266.04,2020-03-14
1007742,12664,1,15.20,2020-10-13
1005342,19419,1,45.11,2021-01-23
1000024,9818,1,29.31,2020-07-08
1000023,13059,5,27.63,2021-06-15
1005086,9830,1,16.01,2020-02-07
1000017,19899,130,1.02,2020-09-20
1006747,6734,11,65.14,2021-09-02
1000025,2260,15,8.86,2020-12-26
1000015,7218,8,18.20,2021-06-30
1000019,12389,16,18.04,2020-09-16
1007744,207278,4,22.58,2020-11-05
1000025,9190,2,100.54,2020-04-05
1000022,12863,1,7.45,2020-05-08
1000019,6231,2,22.94,2020-09-14
1000017,211130,8,16.40,2020-02-07
1000020,12168,2,21.83,2020-09-14
1004204,16701,11,28.26,2020-11-17
1001568,5613,9,24.87,2020-09-26
1000019,219662,1,28.95,2021-11-09
1000024,13335,1,218.54,2020-05-27
1000024,219670,5,16.79,2021-04-14
1000015,11138,4,13.27,2020-10-20
1007365,206302,1,90.09,2020-02-19
1000015,3560,1,9.22,2021-01-06
1000023,5260,1,242.44,2020-07-31
1007744,4085,1,29.85,2021-05-01
1000012,8301,1,29.55,2020-11-11
1007744,4576,-2,60.06,2021-05-23
1000025,5633,5,14.23,2020-10-18
1007365,116942,1,16.97,2020-04-09
1000017,19902,60,1.65,2021-06-10
1003972,7462,20,1.44,2021-07-09
1000023,45541,1,26.76,2020-05-24
1000028,203124,0,180.19,2021-05-30
1006747,9558,1,151.48,2021-02-19
1000023,9683,1,20.96,2021-05-04
1003380,12658,1,16.25,2021-11-25
1007741,5790,7,52.40,2021-10-18
1000017,13157,31,9.22,2021-01-29
1003380,13096,3,21.74,2020-01-27
1007752,8397,1,54.72,2021-06-11
1000023,211155,5,8.83,2020-02-17
1007744,3484,2,26.16,2020-09-29
1000028,113869,1,271.90,2022-01-06
1000011,16127,1,15.47,2021-08-07
1003380,10225,1,7.36,2021-04-12
1000022,9327,1,25.44,2020-02-09
1007741,19330,24,4.99,2021-11-05
1000022,14905,2,119.46,2020-05-20
1006747,7762,1,81.86,2021-02-06
1000023,13166,4,16.10,2021-11-27
1006747,6541,2,101.56,2020-05-22
1005342,1286,-1,29.49,2020-07-07
1003380,10734,1,16.97,2021-10-28
1000015,4305,2,34.45,2021-08-13
1000022,113329,10,170.53,2020-06-07
1000011,71311,1,49.52,2020-11-14
1005342,13542,0,308.42,2020-02-11
1000019,16941,1,62.88,2020-06-28
1000024,219636,1,32.07,2020-05-14
1001568,12946,6,13.21,2021-04-29
1000022,17176,5,14.17,2020-12-15
1005342,16197,1,19.97,2020-06-11
1003380,34242,2,8.86,2021-08-17
1000015,15748,1,130.18,2021-09-20
1003380,15620,3,12.28,2021-12-20
1006747,1113,1,50.09,2021-05-17
1007741,3432,10,17.66,2020-08-05
1000023,1417,5,43.57,2020-09-03
1007742,16669,4,29.46,2021-02-17
1000022,4543,2,73.52,2021-08-03
1007365,115360,10,3.15,2021-07-19
1000014,16676,7,13.15,2020-04-20
1000022,113647,2,13.06,2020-03-31
1000011,210651,2,131.78,2020-03-08
1006747,2252,2,10.54,2021-11-23
1000019,15925,12,7.45,2020-04-07
1000015,19856,40,45.02,2020-10-01
1007744,12993,1,118.35,2022-01-01
1000023,211086,2,26.76,2021-09-11
1000011,210519,1,144.93,2020-08-06
1005342,3888,-2,35.86,2020-06-03
1003380,7616,30,11.17,2020-04-05
1000028,53368,14,16.76,2020-03-31
1000022,13181,224,9.22,2021-02-21
1000017,12876,3,8.86,2021-01-29
1000015,205782,1,90.09,2020-03-04
1000023,211111,2,36.01,2022-01-13
1007754,16691,13,5.20,2021-07-02
1005009,19544,50,0.84,2021-08-24
1000025,106378,6,13.78,2021-05-30
1000019,205842,0,108.11,2020-04-01
1000020,110185,1,224.87,2021-04-11
1000028,73523,2,58.23,2021-09-11
1000014,13501,1,60.06,2020-06-12
1007741,114325,12,7.18,2020-08-24
1000017,45320,1,20.54,2020-09-14
1000014,7018,4,77.60,2021-07-31
1004204,14675,2,105.83,2021-10-02
1007754,16112,1,14.26,2021-08-28
1000012,13405,1,189.92,2021-04-11
1000022,16915,19,22.94,2022-01-05
1000017,12559,2,25.50,2021-06-22
1000011,4214,-2,47.72,2021-05-24
1005086,2245,2,10.15,2020-07-07
1000025,12852,17,12.49,2020-11-06
1000017,13258,1,151.63,2021-07-18
1000017,45265,7,15.89,2021-01-07
1005009,117794,-1,32.31,2022-01-08
1006747,205774,0,108.11,2021-01-06
1005342,211142,80,6.97,2020-06-17
1006747,30378,4,9.43,2020-12-20
1000017,147242,2,53.64,2020-07-09
1006747,5269,10,22.55,2020-04-18
1000015,9753,2,143.91,2020-07-18
1000015,210587,1,300.31,2020-05-05
1003380,13196,2,33.03,2021-08-04
1000011,10744,27,41.62,2021-08-12
1000022,206438,-1,90.09,2021-04-15
1003380,9805,2,20.36,2021-09-22
1007741,173533,12,6.07,2021-12-26
1000014,207445,3,66.01,2021-08-07
1007754,17068,2,86.67,2021-11-15
1000022,116743,2,174.18,2020-08-27
1006747,8918,2,37.81,2020-09-25
1000019,12826,2,20.27,2022-01-24
1007742,13496,1,88.65,2021-04-03
1000020,8334,2,54.00,2020-04-03
1000019,13511,2,260.29,2021-12-03
1000025,147273,1,52.85,2021-11-09
1007741,10686,18,16.19,2020-07-28
1007742,9819,1,36.58,2020-07-20
1000028,19227,2,468.48,2020-06-24
1000019,8113,18,51.26,2021-01-13
1000028,6343,6,9.04,2020-12-08
1007365,210479,7,15.38,2020-04-10
1000015,11139,2,25.83,2021-12-28
1000020,5395,1,71.29,2020-09-22
1004204,17207,3,18.44,2020-04-03
1007744,13089,1,28.65,2020-10-25
1000019,110237,2,821.41,2021-11-01
1004204,7022,4,63.88,2021-11-21
1000014,45541,1,26.76,2020-08-10
1008483,16427,3,23.36,2020-08-25
1000017,206348,1,108.11,2020-06-05
1000019,12396,4,39.85,2021-04-23
1000022,16703,3,25.26,2021-10-11
1005086,116433,2,34.99,2020-09-05
1000019,1303,4,89.70,2021-12-20
1006747,15187,6,111.66,2021-07-10
1000028,4020,1,25.62,2020-04-13
1000022,10543,1,16.79,2021-05-05
1000019,13250,36,11.10,2021-05-01
1000024,1648,2,39.31,2020-03-16
1000024,8486,1,48.71,2021-08-06
1000028,4308,2,23.66,2021-02-06
1004204,206170,-1,90.09,2021-09-15
1000015,12173,2,146.01,2020-04-24
1000022,12648,2,85.14,2020-12-05
1000025,2143,1,28.80,2021-04-15
1000028,6980,50,5.20,2020-12-03
1004204,115857,3,8.92,2022-01-15
1000014,13059,22,26.44,2021-11-02
1007754,16653,1,22.76,2020-07-21
1000014,8436,2,65.32,2020-09-13
1000019,15037,6,99.34,2020-11-09
1000014,3743,9,10.78,2020-09-07
1007744,7627,7,19.34,2020-10-15
1000019,6398,5,26.46,2020-07-02
1000022,17094,1,13.24,2020-08-20
1007741,13541,4,154.30,2020-01-30
1007743,19384,9,10.42,2022-01-22
1000028,4748,3,36.91,2020-09-15
1007365,16920,5,14.55,2021-01-15
1000022,5540,-1,53.40,2020-03-19
1003380,219727,2,24.69,2021-08-06
1007741,12807,4,13.71,2021-03-29
1005086,1411,3,18.17,2020-11-24
1000020,12185,3,15.20,2020-10-16
1003972,115649,7,8.89,2020-08-30
1000025,6045,6,33.15,2021-09-16
1005342,10923,8,17.18,2020-03-06
1000028,206283,0,108.11,2021-09-02
1000023,13160,6,10.00,2021-01-02
1000019,14431,8,93.85,2021-03-20
1000017,12218,4,13.03,2020-05-09
4000007,115378,2,51.23,2020-12-06
1000019,219680,2,28.98,2021-10-04
1000024,10869,3,44.99,2021-12-05
1000017,17001,1,20.48,2022-01-24
1007741,16855,2,19.19,2021-07-07
1000024,16880,2,116.04,2021-04-02
1007743,10966,1,15.38,2020-07-26
1006747,9416,1,150.09,2021-02-07
1000011,10485,8,78.95,2021-12-19
1007742,111035,1,201.33,2020-10-16
1000022,6118,12,62.85,2021-09-16
1000012,17163,-1,15.95,2020-07-12
1000028,110984,2,82.84,2020-05-26
1000028,113818,7,46.49,2021-11-02
1005342,3401,-1,29.49,2020-12-29
1003972,116919,2,6.55,2021-12-15
1001568,2171,2,13.57,2020-06-03
1000014,12940,2,12.79,2020-11-17
1007365,7217,1,17.30,2020-05-14
1000020,12252,2,24.60,2020-07-09
1000020,16871,1,53.24,2021-09-21
1007741,110163,1,265.29,2020-02-10
1000023,12894,1,8.56,2020-10-17
1000025,40793,3,30.24,2020-03-28
1000015,16930,1,19.61,2021-02-02
1000015,147611,1,75.41,2021-11-24
1000019,40849,1,12.79,2021-05-29
1005009,16920,-2,14.60,2021-07-14
1000028,210660,1,125.71,2021-08-05
1000025,12806,1,12.79,2020-09-29
1005009,45283,1,15.35,2020-02-15
1007741,210664,1,92.23,2021-08-14
1004204,211120,8,26.07,2021-05-09
1007744,12217,1,12.79,2021-08-10
1000024,8370,1,68.92,2021-11-10
1008483,16995,3,13.06,2021-05-31
1000022,13353,1,192.35,2021-10-16
1000022,11045,3,43.18,2021-05-25
1000019,19902,10,1.65,2021-08-20
1000012,13138,2,16.10,2021-12-03
4000007,12238,2,19.39,2021-05-13
1007744,211076,2,17.48,2021-01-27
1000015,5273,5,27.36,2021-05-18
1000015,13718,2,157.15,2020-03-11
1007754,1620,10,7.60,2020-11-10
1000028,14578,2,126.40,2021-10-22
1000012,211127,4,7.18,2020-07-26
1000019,211130,11,16.40,2021-08-08
1000022,13493,2,116.58,2021-08-10
1004204,174008,2,7.27,2020-09-10
1008483,45413,1,18.08,2020-05-01
1000015,5812,1,7.87,2020-11-17
1000015,205119,-1,360.37,2021-08-04
1005086,13740,1,62.04,2021-04-28
1000023,5172,1,23.30,2020-02-01
1000020,13819,2,113.85,2021-01-21
1000017,219662,1,28.95,2022-01-15
1000028,16035,2,11.44,2021-08-22
1000015,16809,1,15.08,2021-05-22
1000019,19899,200,1.02,2021-06-13
1006747,19945,1,177.78,2021-03-22
1000019,9359,4,72.80,2020-08-04
1008483,12299,1,9.73,2022-01-12
1000023,1902,4,96.25,2021-07-27
1007752,14525,1,66.85,2022-01-11
1004204,4017,1,21.38,2020-06-20
1004204,2272,3,17.75,2020-02-09
1007741,12944,15,21.50,2021-06-09
1000011,10894,4,41.41,2021-12-29
1000020,3509,2,16.79,2021-10-07
1000017,12389,1,17.87,2020-05-05
1000028,147543,1,53.67,2021-12-29
1007741,13057,23,24.60,2021-07-21
1003972,17219,1,24.63,2021-12-15
1007365,12489,1,110.84,2020-09-12
1000017,112981,3,34.81,2021-11-20
1000011,5556,2,16.79,2020-04-27
1007741,8047,2,45.50,2021-03-26
1000011,73551,2,75.71,2020-02-11
1007365,12282,4,25.89,2021-10-30
1000014,13145,1,23.03,2021-05-23
1007365,1700,12,21.89,2021-03-06
1000020,5115,10,26.40,2021-06-06
1006747,12163,1,102.98,2020-04-04
1000022,13329,-1,151.93,2020-05-27
1003380,16779,5,33.06,2020-04-08
1000024,5315,2,52.31,2021-10-01
1000011,11925,1,62.07,2020-07-04
1000012,13540,2,174.21,2021-09-01
1000022,116416,2,50.66,2021-12-04
1007754,2530,2,28.29,2020-04-06
1000011,195590,4,26.67,2021-03-13
1007754,13073,2,20.57,2021-02-24
1003972,117106,1,20.45,2021-09-22
4000007,206523,0,144.15,2020-10-22
1000015,112934,11,37.69,2021-02-13
1004204,113829,1,126.28,2021-10-09
1000025,2304,9,303.67,2021-05-10
1004204,147191,2,39.25,2020-12-14
1000014,16889,5,49.70,2020-11-23
1000019,1235,2,61.29,2021-04-13
1000015,7845,2,54.90,2020-12-15
1007741,6047,1,33.90,2021-11-07
1000011,113341,3,306.70,2021-11-29
1000024,11040,1,36.25,2020-09-24
1007365,13971,1,66.91,2021-11-06
1000020,40683,1,16.76,2021-04-22
1004204,13719,5,0.63,2021-09-13
1000020,14080,2,199.59,2020-09-19
1000011,21303,7,14.20,2020-10-23
1004204,219726,4,36.04,2021-04-11
1005086,13183,2,34.36,2021-01-18
1000028,13165,2,8.38,2021-01-18
1004204,6257,4,41.62,2020-08-12
1000023,73516,1,51.65,2020-05-23
1007365,116603,60,3.60,2020-07-25
1000017,6779,2,51.44,2020-12-12
1000024,109185,1,69.04,2021-08-12
1007742,40509,2,16.61,2021-02-28
1000022,45406,2,13.36,2021-03-28
1000028,40468,3,11.53,2021-08-04
1000022,110128,1,207.42,2020-03-24
1000022,17118,9,13.00,2021-09-03
1005342,12631,1,15.80,2020-07-29
1000014,9840,3,52.07,2021-05-22
1000019,205816,1,144.15,2020-02-15
1007752,8672,2,29.67,2020-10-23
1007744,10828,1,44.12,2020-10-31
1000022,8245,2,53.91,2020-08-13
1000028,40687,10,17.30,2022-01-19
1007365,109091,2,67.72,2020-04-25
4000007,12177,2,13.93,2021-03-03
1000014,116426,4,34.78,2021-08-02
1007365,173452,1,4.99,2021-09-14
1000025,204719,-1,360.37,2020-10-11
1000028,12234,5,132.95,2020-09-02
1007742,11192,1,76.73,2021-09-10
1000015,110986,5,350.60,2021-04-20
1000017,7608,40,8.02,2021-09-17
1000023,4634,-2,105.11,2020-07-20
1000024,110618,6,149.22,2020-12-05
1000012,6825,1,44.93,2020-02-07
1000028,4521,3,47.00,2021-04-22
1008483,112992,1,67.90,2021-08-03
1005086,3680,2,16.88,2021-07-22
1000017,4449,4,44.69,2021-06-10
1005342,5911,-2,53.88,2021-03-31
1000024,2314,2,87.87,2021-10-12
1000023,18611,3,40.72,2020-08-24
1000020,110980,1,191.69,2020-12-10
1005342,16957,1,25.47,2021-11-26
1000025,9847,2,46.58,2020-05-03
1000023,10878,6,39.58,2021-05-29
1000011,8360,1,58.02,2020-02-19
1000014,3672,2,53.24,2020-11-10
1007741,219733,3,32.37,2020-08-28
1000015,210559,1,193.55,2020-10-03
1000022,13519,1,413.35,2021-07-10
1003380,6415,1,12.28,2021-04-04
1000017,8011,1,96.07,2020-04-01
1007365,19851,4,79.58,2020-12-06
1000025,211119,1,32.76,2020-09-04
1003380,6444,20,5.20,2021-02-21
1007744,13554,9,153.85,2021-12-11
1000020,9576,4,36.04,2020-07-23
1007744,16926,3,108.50,2020-02-24
1000023,17227,3,14.96,2021-07-15
1000012,12449,2,80.21,2021-12-07
1000022,21316,24,13.84,2020-04-16
1000020,53324,1,9.28,2020-04-30
1000019,112916,5,16.01,2020-10-08
1000022,17060,14,20.03,2021-06-30
1007742,16031,2,16.55,2021-09-03
1000019,110922,4,744.77,2020-04-07
1000011,10812,1,24.05,2021-06-16
1005009,19851,16,79.58,2021-01-11
1000012,13151,2,7.33,2020-12-02
1000022,205873,0,144.15,2021-12-01
1003380,21018,1,21.65,2021-07-29
1000014,13185,4,19.97,2021-03-18
