tuote,saldo
15591,1
225212,1
114329,1
191678,1
187761,1
63336,1
188748,1
127516,1
117756,1
178734,1
176941,1
193080,1
222773,1
195651,1
192959,1
211037,1
117415,1
116366,1
211541,1
209323,1
177194,1
173022,1
181087,1
188840,1
210584,1
188834,1
188186,1
188021,1
222921,1
222717,1
114184,1
192955,1
220292,1
117714,1
9203,1
188712,1
188710,1
188866,1
189042,1
190787,1
188765,1
188794,1
188103,1
190077,1
8597,1
114717,1
115738,1
206901,1
169692,1
5925,1
117232,1
117762,1
169716,1
169979,1
117557,1
170056,1
170061,1
170114,1
117302,1
116359,1
220059,1
127055,1
5604,1
178445,1
177184,1
117561,1
117720,1
117709,1
178341,1
117576,1
222849,1
117575,1
193025,1
127126,1
63592,1
117215,1
8296,1
177461,1
177149,1
223925,1
115898,1
117538,1
15720,1
211537,1
175439,1
117177,1
13576,1
7983,1
115622,1
191470,1
117172,1
14809,1
168603,1
117180,1
117795,1
211169,1
223077,1
210646,1
220400,1
126584,1
7813,1
5507,1
220523,1
133549,1
117182,1
10678,1
189957,1
117290,1
117190,1
220379,1
206999,1
223475,1
127189,1
117185,1
117747,1
116451,1
219725,1
202633,1
223012,1
73081,1
115143,1
206913,1
123595,1
223499,1
117608,1
173565,1
205425,1
128658,1
117773,1
117764,1
223852,1
63339,1
223495,1
204497,1
117287,1
174450,1
73522,1
116353,1
116212,1
116209,1
33084,1
203196,1
117528,1
9941,1
171313,1
117421,1
115514,1
211532,1
13261,1
116039,1
170676,1
170678,1
220016,1
117761,1
170682,1
117210,1
168506,1
175567,1
220142,1
220049,1
176119,1
115600,1
117525,1
117194,1
177449,1
209324,1
116601,1
13396,1
168331,1
211484,1
194460,1
11014,1
176309,1
182289,1
115954,1
149359,1
116423,1
149593,1
66091,1
223014,1
116607,1
195611,1
115593,1
175159,1
114818,1
117222,1
177292,1
8708,1
167889,1
176789,1
175268,1
117604,1
170448,1
5575,1
5831,1
117201,1
202472,1
192014,1
3672,1
175556,1
13000,1
170465,1
213198,1
223059,1
117760,1
219984,1
127127,1
223494,1
113246,1
40448,1
194906,1
209026,1
14764,1
117209,1
117356,1
210694,1
172819,1
116037,1
143401,1
223058,1
189966,1
192962,1
127317,1
176017,1
117211,1
116493,1
116228,1
191325,1
117292,1
177334,1
70719,1
117534,1
117757,1
117293,1
172979,1
117202,1
117555,1
176415,1
117560,1
13012,1
170683,1
115963,1
170834,1
175707,1
114509,1
117529,1
170842,1
114546,1
205874,1
174349,1
170883,1
170892,1
170904,1
115391,1
170907,1
202637,1
170984,1
170995,1
222568,1
117531,1
117423,1
137392,1
202067,1
2155,1
147209,1
210861,1
195573,1
202638,1
117256,1
170244,1
113482,1
170537,1
115595,1
176609,1
168297,1
222310,1
174760,1
116927,1
117573,1
9524,1
117416,1
193011,1
117362,1
193003,1
174987,1
176490,1
117622,1
119826,1
6964,1
115156,1
115126,1
115599,1
114396,1
177243,1
34781,1
114842,1
116512,1
1930,1
2185,1
167782,1
192990,1
219713,1
175460,1
15253,1
210789,1
1701,1
116944,1
202618,1
7878,1
117791,1
13013,1
176469,1
155625,1
117212,1
222775,1
174903,1
126981,1
114923,1
5964,1
117804,1
117266,1
17272,1
116606,1
9243,1
175953,1
211477,1
115607,1
209173,1
13646,1
193067,1
192997,1
193023,1
180273,1
193052,1
193083,1
113754,1
171376,1
202034,1
117775,1
11026,1
117243,1
175554,1
167326,1
177181,1
181574,1
12707,1
170207,1
190288,1
209914,1
15605,1
116058,1
220151,1
195560,1
191783,1
219863,1
117259,1
2095,1
173646,1
114836,1
173520,1
150063,1
116285,1
202639,1
220517,1
192994,1
168751,1
116636,1
203389,1
6724,1
115606,1
180232,1
173475,1
168856,1
204496,1
180583,1
176218,1
172332,1
219650,1
115037,1
180284,1
6085,1
177592,1
178371,1
178372,1
178002,1
177553,1
181639,1
168538,1
191342,1
223098,1
15116,1
17157,1
115983,1
198704,1
33570,1
174191,1
117358,1
32359,1
181542,1
124120,1
174278,1
219733,1
124581,1
181314,1
173504,1
45344,1
175983,1
195572,1
71542,1
180270,1
16169,1
180324,1
181646,1
180034,1
175926,1
181773,1
220682,1
181095,1
180929,1
180788,1
180843,1
180983,1
181120,1
181312,1
180151,1
203264,1
197629,1
209199,1
33898,1
19198,1
202036,1
202038,1
202035,1
202039,1
127701,1
192992,1
191243,1
149185,1
177825,1
174517,1
9237,1
192983,1
192973,1
193098,1
1205,1
193090,1
209283,1
219844,1
192958,1
178345,1
178770,1
177991,1
192951,1
177977,1
193079,1
117052,1
5998,1
203628,1
9233,1
167513,1
210692,1
117070,1
178543,1
115819,1
4225,1
193104,1
117093,1
117094,1
164072,1
176658,1
178476,1
178475,1
210447,1
117066,1
177744,1
178177,1
178683,1
178153,1
178609,1
178610,1
178349,1
178490,1
178721,1
178254,1
178256,1
178095,1
178318,1
178269,1
178104,1
178293,1
178251,1
178761,1
178294,1
178295,1
177372,1
178205,1
177980,1
177680,1
122497,1
205937,1
202783,1
192970,1
193014,1
192963,1
192978,1
174128,1
111126,1
193082,1
173830,1
193096,1
171178,1
192961,1
193088,1
173892,1
173982,1
193017,1
193024,1
192999,1
192960,1
175026,1
193044,1
193094,1
192966,1
192991,1
192967,1
16745,1
110582,1
193070,1
192988,1
193001,1
193012,1
204414,1
193063,1
192977,1
202167,1
192956,1
193005,1
193085,1
188782,1
18558,1
140225,1
193006,1
193043,1
193105,1
173859,1
193100,1
174093,1
13913,1
210671,1
178088,1
192975,1
2058,1
178043,1
178057,1
173943,1
177569,1
177570,1
177565,1
177567,1
178020,1
114763,1
115530,1
178856,1
178607,1
178373,1
178114,1
178186,1
192926,1
174022,1
178136,1
178774,1
178773,1
168703,1
178108,1
178107,1
178096,1
193009,1
193107,1
192941,1
219845,1
192932,1
173955,1
192929,1
193172,1
192952,1
204408,1
206214,1
174108,1
192945,1
192939,1
178784,1
177875,1
192931,1
192938,1
193092,1
192928,1
193032,1
192935,1
192936,1
193035,1
192993,1
193060,1
192979,1
10481,1
114151,1
192969,1
192949,1
10532,1
193019,1
7908,1
115002,1
211443,1
124315,1
174065,1
40843,1
174124,1
223864,1
187224,1
10378,1
192980,1
193171,1
174391,1
193143,1
193021,1
192943,1
192950,1
192930,1
192987,1
192944,1
192996,1
192934,1
211036,1
192948,1
193030,1
173662,1
192937,1
117535,1
193026,1
193051,1
193147,1
192985,1
193141,1
202041,1
181052,1
181135,1
180835,1
181745,1
179976,1
193188,1
181495,1
181714,1
181119,1
181898,1
180793,1
127256,1
1543,1
193078,1
191339,1
176257,1
192995,1
193015,1
193037,1
193004,1
180289,1
181892,1
116639,1
195555,1
174262,1
124386,1
191468,1
180577,1
209134,1
174355,1
182372,1
193081,1
181653,1
178185,1
211275,1
16536,1
178697,1
193059,1
193074,1
178255,1
176992,1
192989,1
177956,1
177886,1
177684,1
219842,1
19926,1
193087,1
179684,1
181937,1
175558,1
203124,1
18977,1
175975,1
114714,1
210604,1
180520,1
124316,1
176124,1
206388,1
191556,1
193016,1
111031,1
177379,1
224475,1
175405,1
191449,1
124005,1
182073,1
14966,1
182290,1
193065,1
179817,1
193068,1
205155,1
193084,1
180873,1
182297,1
19580,1
182191,1
191447,1
180888,1
205218,1
177022,1
182081,1
181921,1
15287,1
180859,1
181215,1
180781,1
193097,1
180669,1
191741,1
182279,1
181278,1
193007,1
15756,1
193057,1
191754,1
193061,1
193062,1
193076,1
179724,1
180836,1
180872,1
182151,1
193093,1
181098,1
180844,1
111047,1
180475,1
192972,1
180420,1
182355,1
181266,1
181856,1
192957,1
192968,1
192976,1
9787,1
202662,1
191731,1
177027,1
176282,1
117572,1
2066,1
211524,1
222307,1
181902,1
180210,1
175433,1
174399,1
175123,1
3924,1
176597,1
176303,1
181634,1
124557,1
181612,1
159216,1
159493,1
179741,1
8755,1
10896,1
195039,1
181445,1
196498,1
169250,1
219682,1
182308,1
191426,1
176039,1
176153,1
117160,1
170658,1
9080,1
191737,1
211249,1
111103,1
191463,1
7818,1
176462,1
220096,1
180356,1
177333,1
116036,1
116954,1
176710,1
209102,1
191764,1
181353,1
175923,1
176334,1
118603,1
180238,1
196501,1
180789,1
223408,1
203258,1
205499,1
110494,1
16023,1
176851,1
110461,1
174660,1
219640,1
211302,1
202140,1
181373,1
5876,1
180391,1
180158,1
110462,1
211528,1
176306,1
180392,1
180450,1
116129,1
175108,1
109113,1
181514,1
16073,1
181994,1
181516,1
181543,1
180137,1
180335,1
181623,1
182402,1
16292,1
8582,1
181772,1
16084,1
181974,1
180319,1
181165,1
181340,1
181990,1
180012,1
181698,1
181643,1
180719,1
181736,1
180321,1
180214,1
124434,1
116470,1
202567,1
181865,1
8658,1
222864,1
112112,1
117171,1
11271,1
162908,1
196500,1
191434,1
6443,1
191387,1
149316,1
6460,1
203358,1
124471,1
124917,1
180262,1
147274,1
196069,1
125827,1
202592,1
177347,1
16820,1
168796,1
125229,1
117170,1
180850,1
176841,1
121819,1
223024,1
181547,1
180856,1
219973,1
10168,1
8536,1
185482,1
181671,1
191372,1
219985,1
191608,1
210606,1
180614,1
8779,1
177179,1
181183,1
223071,1
191288,1
8302,1
112222,1
181871,1
179870,1
211128,1
113176,1
180925,1
5435,1
179743,1
220456,1
181941,1
181743,1
194914,1
181072,1
180917,1
44496,1
124186,1
181322,1
11917,1
173670,1
115122,1
202168,1
10643,1
180438,1
16093,1
181484,1
16324,1
181125,1
8760,1
181281,1
180325,1
180813,1
162907,1
180769,1
16145,1
180984,1
6374,1
162919,1
181088,1
181584,1
180378,1
181029,1
180939,1
181434,1
6250,1
163080,1
6675,1
175094,1
125019,1
177188,1
162993,1
163018,1
11506,1
124436,1
124423,1
219888,1
116519,1
163066,1
185965,1
7956,1
125081,1
125001,1
195526,1
125706,1
125646,1
125519,1
125518,1
125517,1
125418,1
125412,1
125411,1
125305,1
125279,1
125263,1
125254,1
125247,1
125206,1
125201,1
8841,1
9184,1
124802,1
124800,1
182164,1
124787,1
124763,1
179868,1
124741,1
8786,1
115694,1
204488,1
124658,1
124618,1
180239,1
124608,1
181531,1
124602,1
220389,1
181284,1
181236,1
181244,1
181311,1
182417,1
16083,1
220106,1
181771,1
181978,1
16330,1
162929,1
123856,1
162957,1
163008,1
186195,1
7105,1
181988,1
8529,1
202748,1
182407,1
181137,1
8596,1
163041,1
116131,1
181356,1
8300,1
8524,1
127602,1
176432,1
163000,1
114833,1
163098,1
6756,1
163062,1
163063,1
163052,1
163070,1
162952,1
163100,1
180710,1
180411,1
163191,1
162996,1
14172,1
163040,1
162932,1
163034,1
116130,1
163055,1
181487,1
16371,1
11861,1
7720,1
181589,1
182429,1
170129,1
170395,1
180119,1
200353,1
124497,1
124462,1
191353,1
124444,1
124438,1
117111,1
202591,1
202667,1
182145,1
212016,1
181879,1
196491,1
181490,1
124284,1
180311,1
124255,1
202608,1
16438,1
124245,1
204104,1
124240,1
124236,1
124232,1
210657,1
124219,1
181587,1
124213,1
124207,1
124206,1
181867,1
210446,1
116651,1
180129,1
9518,1
124197,1
181188,1
124193,1
180083,1
180157,1
163212,1
163279,1
113500,1
191621,1
202508,1
163218,1
195629,1
223173,1
198707,1
181276,1
116424,1
180211,1
20709,1
122851,1
181327,1
180117,1
205467,1
174386,1
181474,1
16465,1
176684,1
9475,1
163204,1
16426,1
210526,1
180393,1
4905,1
165470,1
163248,1
222484,1
168311,1
181770,1
180811,1
181758,1
181403,1
180428,1
180345,1
180419,1
168028,1
177147,1
163444,1
191392,1
116631,1
163263,1
163435,1
16448,1
163355,1
1285,1
196545,1
163433,1
163268,1
163350,1
220052,1
175176,1
225563,1
202075,1
205964,1
122795,1
122783,1
220099,1
210761,1
192216,1
122713,1
122697,1
122680,1
122679,1
204528,1
116920,1
122639,1
122638,1
122637,1
122615,1
122469,1
115657,1
122452,1
122450,1
182288,1
122380,1
122375,1
122348,1
179801,1
122048,1
122047,1
122039,1
122026,1
122021,1
122020,1
117159,1
122018,1
182148,1
210805,1
180375,1
122346,1
114412,1
121975,1
202180,1
196039,1
174271,1
6317,1
121908,1
121896,1
66689,1
219185,1
181302,1
167417,1
121946,1
121833,1
66690,1
202654,1
180599,1
202655,1
115120,1
180611,1
180588,1
115812,1
174763,1
180692,1
174952,1
112911,1
203324,1
7540,1
169396,1
195002,1
113672,1
115096,1
195383,1
180515,1
180575,1
177225,1
34380,1
180176,1
180814,1
204722,1
203891,1
115747,1
168781,1
121857,1
11631,1
176239,1
181341,1
174690,1
222979,1
205818,1
127366,1
11843,1
182294,1
124509,1
202690,1
123705,1
186331,1
200319,1
118017,1
181232,1
180676,1
4586,1
7539,1
179155,1
167753,1
9632,1
175078,1
176458,1
174645,1
6708,1
173978,1
210018,1
171282,1
2912,1
6089,1
5159,1
176396,1
71516,1
199782,1
211476,1
173462,1
4003,1
114707,1
174561,1
191704,1
196191,1
173698,1
106365,1
113301,1
196192,1
127079,1
204337,1
196036,1
202576,1
219992,1
113630,1
175377,1
116232,1
114658,1
72849,1
72785,1
168772,1
5335,1
210682,1
176660,1
116541,1
170976,1
173669,1
8982,1
173639,1
175144,1
173594,1
176062,1
179236,1
16555,1
203409,1
203363,1
202715,1
3965,1
179237,1
196424,1
117155,1
220310,1
196408,1
203270,1
184165,1
4262,1
176014,1
116911,1
202062,1
127614,1
198690,1
180253,1
173417,1
62902,1
174825,1
181572,1
176213,1
202624,1
115985,1
6504,1
191658,1
113495,1
191694,1
114372,1
191630,1
177406,1
116947,1
86234,1
196402,1
110583,1
209891,1
165157,1
166982,1
116546,1
219748,1
118840,1
164455,1
163744,1
165746,1
163997,1
7408,1
222309,1
11767,1
1792,1
164965,1
202196,1
165212,1
165388,1
110621,1
176840,1
169508,1
165368,1
114798,1
206906,1
163703,1
88659,1
174571,1
164807,1
219914,1
6642,1
189007,1
171700,1
177351,1
194651,1
163717,1
114519,1
165176,1
176107,1
4575,1
16257,1
204389,1
7403,1
167982,1
9247,1
191706,1
165433,1
177066,1
206154,1
18747,1
204281,1
204640,1
163979,1
203169,1
168111,1
164269,1
165858,1
177323,1
204177,1
164300,1
164518,1
222305,1
11779,1
164031,1
170181,1
114821,1
13742,1
7406,1
7404,1
163588,1
163605,1
163640,1
169473,1
12513,1
121933,1
199338,1
116961,1
163002,1
7396,1
176431,1
165873,1
163692,1
167502,1
166943,1
164069,1
164425,1
164444,1
164521,1
164564,1
164570,1
164557,1
164824,1
164828,1
163567,1
164849,1
165172,1
165149,1
165166,1
165863,1
164274,1
164135,1
165168,1
1793,1
165022,1
165087,1
163583,1
165161,1
165724,1
165706,1
164543,1
17948,1
203447,1
193278,1
163221,1
165876,1
170982,1
191686,1
169446,1
2759,1
6432,1
168155,1
169223,1
170500,1
128362,1
114857,1
114765,1
10507,1
200744,1
170039,1
5587,1
166973,1
7392,1
1794,1
6498,1
139724,1
7394,1
223429,1
166490,1
7393,1
181888,1
219901,1
6918,1
180240,1
169587,1
164137,1
166138,1
166257,1
166123,1
7144,1
168376,1
6630,1
220051,1
9551,1
115191,1
193259,1
127692,1
163526,1
165994,1
163418,1
6704,1
163422,1
163528,1
163089,1
163443,1
16204,1
163525,1
167121,1
163518,1
1771,1
6461,1
166701,1
174761,1
193276,1
191699,1
163141,1
163414,1
166112,1
223828,1
211449,1
115773,1
13851,1
163417,1
5561,1
165970,1
163540,1
163446,1
163023,1
7390,1
163449,1
163401,1
162988,1
163400,1
163234,1
166358,1
166462,1
166843,1
166964,1
166272,1
49891,1
163394,1
163047,1
163403,1
163438,1
163450,1
36577,1
7069,1
163550,1
166476,1
163527,1
166241,1
166242,1
163028,1
116414,1
166307,1
166899,1
166917,1
167022,1
167155,1
167173,1
167193,1
166368,1
12314,1
170223,1
169947,1
166259,1
219668,1
163306,1
204636,1
193274,1
170538,1
9277,1
222721,1
181562,1
67119,1
164229,1
181917,1
200972,1
204633,1
126126,1
114850,1
204574,1
143518,1
143519,1
204173,1
204442,1
191798,1
150570,1
118795,1
196688,1
166514,1
8487,1
195539,1
126329,1
126153,1
125643,1
114988,1
125628,1
125520,1
125514,1
125507,1
125241,1
204626,1
124920,1
114827,1
183448,1
222835,1
124345,1
115142,1
17943,1
124169,1
123574,1
172139,1
124339,1
124295,1
110921,1
17308,1
124214,1
123969,1
123938,1
163209,1
123566,1
204585,1
204280,1
15980,1
191492,1
204130,1
202979,1
187330,1
164270,1
180132,1
181517,1
162994,1
9713,1
204146,1
15372,1
163068,1
202770,1
204246,1
204410,1
124198,1
203112,1
220056,1
204383,1
181582,1
191639,1
163069,1
185382,1
180360,1
163044,1
204890,1
181719,1
2034,1
202990,1
14701,1
163196,1
222741,1
181720,1
181927,1
181732,1
163419,1
181637,1
179928,1
181586,1
181753,1
181954,1
181928,1
147510,1
210686,1
222651,1
177408,1
171205,1
222533,1
224038,1
194498,1
181147,1
13630,1
170328,1
5982,1
210687,1
191710,1
11123,1
9754,1
115297,1
205168,1
117370,1
15417,1
211013,1
191705,1
175135,1
223050,1
178472,1
147543,1
147556,1
204352,1
204865,1
178455,1
178386,1
196068,1
223267,1
177743,1
115782,1
15364,1
222871,1
116563,1
117161,1
178335,1
178090,1
8979,1
180645,1
117064,1
177998,1
191689,1
181267,1
113425,1
2495,1
179759,1
180874,1
183298,1
223192,1
4182,1
179768,1
210666,1
117072,1
180400,1
180454,1
181440,1
180908,1
203411,1
180413,1
7448,1
219881,1
182144,1
179632,1
191644,1
198665,1
179694,1
6448,1
182178,1
180154,1
114854,1
222956,1
36576,1
147253,1
179818,1
181435,1
180772,1
14727,1
181202,1
180254,1
180372,1
123806,1
180290,1
10015,1
4577,1
180355,1
180115,1
1203,1
181081,1
180574,1
180668,1
147686,1
180479,1
147595,1
43693,1
181989,1
1237,1
181969,1
8484,1
220515,1
114902,1
210200,1
36575,1
115301,1
171009,1
169194,1
210621,1
163009,1
206075,1
181481,1
123392,1
122828,1
73687,1
202587,1
199343,1
180805,1
16299,1
147667,1
180551,1
179857,1
147699,1
181918,1
191505,1
176502,1
204399,1
168806,1
152540,1
176027,1
147578,1
180440,1
116489,1
117162,1
197881,1
124747,1
180721,1
117157,1
176810,1
180926,1
180647,1
115060,1
202475,1
117645,1
181149,1
180849,1
176759,1
200633,1
219993,1
176369,1
123957,1
180534,1
222409,1
170055,1
9208,1
223600,1
4176,1
181036,1
198683,1
181451,1
169588,1
2666,1
115654,1
181936,1
18562,1
179811,1
182412,1
123837,1
180775,1
117694,1
153530,1
16306,1
117693,1
18603,1
16143,1
182274,1
182439,1
117650,1
114332,1
117711,1
179758,1
117692,1
181133,1
10218,1
181099,1
181979,1
3839,1
11299,1
6872,1
206712,1
191823,1
181980,1
181150,1
175316,1
143326,1
14294,1
169678,1
170170,1
176703,1
178423,1
11200,1
180260,1
116544,1
137511,1
180246,1
5025,1
174471,1
199362,1
178274,1
178167,1
16236,1
178292,1
177563,1
181583,1
180798,1
115987,1
147551,1
163485,1
224018,1
147791,1
181180,1
178975,1
178940,1
178874,1
182114,1
18718,1
178421,1
182366,1
177877,1
163107,1
191826,1
193020,1
163117,1
163118,1
177840,1
177996,1
178465,1
180429,1
177914,1
177739,1
174661,1
61257,1
15883,1
8533,1
45877,1
196337,1
174507,1
225209,1
8898,1
190095,1
211106,1
183295,1
2519,1
175121,1
163429,1
175307,1
113193,1
175139,1
170179,1
16017,1
174509,1
175379,1
15940,1
181880,1
147533,1
180756,1
181114,1
3105,1
180643,1
181303,1
182160,1
16390,1
116392,1
182364,1
176189,1
2490,1
114024,1
180336,1
172960,1
163121,1
36578,1
181089,1
163451,1
56403,1
163124,1
191841,1
163500,1
180600,1
43289,1
117667,1
163428,1
186107,1
191748,1
19231,1
175147,1
124390,1
3107,1
178085,1
191260,1
163917,1
165395,1
164205,1
178434,1
178679,1
116526,1
178678,1
1880,1
178757,1
115735,1
165860,1
164646,1
167136,1
166766,1
165967,1
113579,1
177532,1
177954,1
190768,1
163232,1
125556,1
164184,1
210707,1
177950,1
19217,1
163922,1
177957,1
164046,1
166868,1
211385,1
178029,1
178048,1
190775,1
13841,1
187561,1
210518,1
126138,1
125404,1
219913,1
116809,1
124296,1
187278,1
191259,1
123453,1
123356,1
5559,1
190900,1
174099,1
164478,1
6510,1
177272,1
187563,1
190762,1
186719,1
190727,1
191255,1
191256,1
190777,1
190849,1
190813,1
196288,1
191262,1
190810,1
114001,1
191254,1
190740,1
190710,1
190864,1
187550,1
176375,1
187640,1
190847,1
190728,1
117630,1
191263,1
190758,1
174265,1
223273,1
113584,1
192070,1
223216,1
190811,1
6534,1
166196,1
190815,1
190796,1
187586,1
190872,1
163886,1
16502,1
175382,1
163239,1
187280,1
5392,1
113164,1
9526,1
5310,1
116253,1
133203,1
117737,1
188147,1
188615,1
116717,1
188064,1
116445,1
187995,1
188758,1
116453,1
188146,1
188781,1
3728,1
122019,1
187793,1
188319,1
188791,1
188844,1
191252,1
114943,1
181827,1
188517,1
188349,1
188447,1
202479,1
188510,1
188511,1
223047,1
188128,1
188808,1
116448,1
162893,1
114725,1
188052,1
188286,1
188408,1
6483,1
188848,1
188790,1
187809,1
187839,1
133204,1
187827,1
225217,1
188089,1
148514,1
187994,1
188867,1
188090,1
116897,1
188388,1
147666,1
182173,1
188839,1
188367,1
188586,1
188647,1
188793,1
188675,1
188571,1
187811,1
188503,1
116450,1
189762,1
7858,1
188561,1
191266,1
188101,1
188689,1
116447,1
188617,1
114116,1
188465,1
188321,1
116444,1
210536,1
187790,1
187800,1
188493,1
188508,1
188409,1
188514,1
187837,1
187987,1
188815,1
16188,1
6195,1
187803,1
188572,1
116454,1
187810,1
188334,1
10954,1
188760,1
191267,1
188884,1
188786,1
188849,1
116405,1
188181,1
188604,1
188885,1
188853,1
188678,1
188074,1
114338,1
188182,1
188576,1
188548,1
188144,1
188600,1
223045,1
191015,1
186776,1
187147,1
187210,1
196336,1
150080,1
126241,1
125542,1
7945,1
8530,1
125057,1
125047,1
124638,1
124392,1
124365,1
124298,1
124233,1
124019,1
124006,1
123825,1
123746,1
122889,1
125541,1
125483,1
125380,1
8308,1
125921,1
125723,1
125147,1
124923,1
115516,1
177405,1
189373,1
66228,1
186859,1
12231,1
186734,1
175743,1
186788,1
113814,1
219654,1
186871,1
190910,1
191008,1
191002,1
186740,1
6009,1
186775,1
191003,1
189503,1
124384,1
168293,1
186860,1
7721,1
186812,1
190066,1
186825,1
190954,1
190951,1
18418,1
190932,1
189372,1
190934,1
186837,1
160173,1
190999,1
190920,1
14817,1
190187,1
115175,1
190976,1
186756,1
187312,1
190452,1
186816,1
191025,1
186823,1
188918,1
191001,1
186842,1
186865,1
186792,1
190964,1
190997,1
187120,1
187334,1
190924,1
189127,1
191016,1
190926,1
188978,1
189411,1
190918,1
190415,1
124230,1
189418,1
187130,1
190963,1
187132,1
187534,1
186814,1
190965,1
190937,1
188974,1
174752,1
190141,1
188666,1
186821,1
188984,1
190145,1
169779,1
190438,1
190466,1
189126,1
189124,1
189125,1
189027,1
11141,1
202082,1
195129,1
188770,1
187693,1
219988,1
190377,1
2157,1
165211,1
9015,1
204761,1
147292,1
123552,1
123539,1
123399,1
